ID,nest_name,nest_status,tree_species,country,canton,elev_swiss_maps,coordX,coordY,municipality,location
388,Alterswil_Seliholz_18,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,734,7.251623459,46.81005174,Alterswil,Seliholz
389,Flamatt_Sensebrücke_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,566,7.294458841,46.89152101,Flamatt,Sensebrücke
390,St. Antoni_Ufem Berg_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,695.3,7.267475944,46.83209483,St. Antoni,Ufem Berg
391,Ependes_Ependes_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,678,7.148109178,46.75981882,Ependes,Ependes
392,Bösingen_Waldheim_18,present,Fagus sylvatica (Beech),Switzerland,FR,555.7,7.254147752,46.89253375,Bösingen,Waldheim
393,Ueberstorf_Hundsflueh_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,624.2,7.348378711,46.88026364,Ueberstorf,Hundsflueh
394,Aeckenmatt_Mühle_18,nest gone,Abies alba (Silver fir),Switzerland,BE,677.8,7.360884272,46.85343291,Aeckenmatt,Mühle
395,Aeckenmatt_Mühle_Burlingen,present,Abies alba (Silver fir),Switzerland,BE,709,7.358769651,46.85192195,Aeckenmatt,Mühle
396,Schwarzenburg_Herrenholz_18,nest gone,Abies alba (Silver fir),Switzerland,BE,840.6,7.353735177,46.80456954,Schwarzenburg,Herrenholz
397,St. Antoni_Bächlisbrunnen_18,present,Fagus sylvatica (Beech),Switzerland,FR,799.5,7.268823205,46.81575875,St. Antoni,Bächlisbrunnen
398,Kleingurmels_Under Gruenenburg_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,531.8,7.199859265,46.88738328,Kleingurmels,Under Gruenenburg
399,Bösingen_Risau_18,present,Pinus sylvestris (Scots pine),Switzerland,BE,522.9,7.212408693,46.90220405,Bösingen,Risau
400,Heitenried_Schinelhus_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,773.6,7.30132207,46.82047929,Heitenried,Schinelhus
401,Alterswil_Rüti_18,present,Picea abies (Norwegian Spruce),Switzerland,FR,799.1,7.267049054,46.77622215,Alterswil,Rüti
402,St. Ursen_Röschiwil_18,tree gone,Fagus sylvatica (Beech),Switzerland,FR,767,7.218814437,46.77542025,St. Ursen,Röschiwil
403,Le Mouret_Le Grâbo_18,nest gone,Quercus robur (English Oak),Switzerland,FR,736.8,7.182087992,46.74810632,Le Mouret,Le Grâbo
404,Alterswil_Chäla,nest gone,Abies alba (Silver fir),Switzerland,FR,877.4,7.299637482,46.78820585,Alterswil,Chäla
405,Bourguillon_Hattenberg_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,672.8,7.189719913,46.80345368,Bourguillon,Hattenberg
406,Alterswil_Geriwil,present,Fraxinus sp (Ash),Switzerland,FR,724.5,7.262103745,46.79195876,Alterswil,Geriwil
407,Ueberstorf_Oberholzwald_18,active,Fagus sylvatica (Beech),Switzerland,FR,763.9,7.34126563,46.85741448,Ueberstorf,Oberholzwald
408,Le Mouret_Montévraz_18,present,Picea abies (Norwegian Spruce),Switzerland,FR,849.1,7.179506201,46.72787648,Le Mouret,Montévraz
409,Villarsel_Nesslerabach_18,present,Fagus sylvatica (Beech),Switzerland,FR,708.4,7.1894044,46.75892512,Villarsel,Nesslerabach
410,Rechthalten_Entemoos,nest gone,Betula (Birch),Switzerland,FR,874.4,7.253916842,46.76453082,Rechthalten,Entemoos
411,Düdingen_Horia_18,nest gone,Quercus robur (English Oak),Switzerland,FR,646.9,7.207431373,46.83204449,Düdingen,Horia
412,Schmitten_Ettelberg_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,680,7.265330857,46.85012646,Schmitten,Ettelberg
413,Wahlern_Gänsemoos_18,nest gone,Abies alba (Silver fir),Switzerland,BE,843.5,7.350531247,46.83499856,Wahlern,Gänsemoos
414,Giffers_Buntschumüli,present,Fagus sylvatica (Beech),Switzerland,FR,760.2,7.215502633,46.77349662,Giffers,Buntschumüli
415,Guggisberg_Multernboden,nest gone,Abies alba (Silver fir),Switzerland,BE,971.1,7.317779566,46.76656979,Guggisberg,Multernboden
416,St. Sylvester_Hangeried,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,766.2,7.2133214,46.75310524,St. Sylvester,Hangeried
417,Heitenried_Winterlingen_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,746.8,7.291772692,46.82396371,Heitenried,Winterlingen
418,St. Sylvester_Matta_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,754.2,7.214171324,46.74871532,St. Sylvester,Matta
419,Tentlingen_Vieille Rossmatta_18,present,Fagus sylvatica (Beech),Switzerland,FR,686,7.177278625,46.76642899,Tentlingen,Vieille Rossmatta
420,Alterswil_Galteren_E,nest gone,Quercus robur (English Oak),Switzerland,FR,688,7.229384928,46.80096907,Alterswil,Galteren
421,Schmitten_Lanthen_18,active,Picea abies (Norwegian Spruce),Switzerland,FR,626.9,7.256234264,46.84700029,Schmitten,Lanthen
422,Oberschrot_Sali_18,nest gone,Quercus robur (English Oak),Switzerland,FR,925.1,7.266559835,46.73984264,Oberschrot,Sali
423,St. Antoni_Holzacher,nest gone,Abies alba (Silver fir),Switzerland,FR,702.9,7.258061819,46.82826892,St. Antoni,Holzacher
424,Lentigny_Bouleire,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,728.3,7.018329247,46.76010175,Lentigny,Bouleire
425,St. Ursen_Christlisberg,nest gone,Fagus sylvatica (Beech),Switzerland,FR,670.9,7.203031828,46.78834447,St. Ursen,Christlisberg
426,Praroman_Chechin_18,present,Fagus sylvatica (Beech),Switzerland,FR,720.3,7.188904187,46.75566568,Praroman,Chechin
427,Brünisried_Brüggla_oak,nest gone,Quercus robur (English Oak),Switzerland,FR,843.4,7.275805872,46.76950926,Brünisried,Brüggla
428,Tafers_Angstorfwäldli_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,665.9,7.220608934,46.83104251,Tafers,Angstorfwäldli
429,St. Antoni_Moos,present,Quercus robur (English Oak),Switzerland,FR,789.8,7.266914517,46.80879108,St. Antoni,Moos
430,Treyvaux_Traumatta,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,939.6,7.130943686,46.70989449,Treyvaux,Traumatta
431,Kleingurmels_Under Gruenenburg_spruce,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,502.2,7.199092483,46.8855639,Kleingurmels,Under Gruenenburg
432,Bösingen_Gertholz_18,present,Fagus sylvatica (Beech),Switzerland,FR,562.5,7.251507689,46.89212373,Bösingen,Gertholz
433,Bösingen_Noflenau_18,tree gone,Fagus sylvatica (Beech),Switzerland,FR,551.7,7.264271109,46.88971057,Bösingen,Noflenau
434,Villarsel_18,present,Fagus sylvatica (Beech),Switzerland,FR,677.7,7.169304766,46.76655509,Villarsel,NA
435,St. Sylvester_Flue,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,830.2,7.239705888,46.73289168,St. Sylvester,Flue
436,Schmitten_Fillistorf_18,present,Fraxinus sp (Ash),Switzerland,FR,630.2,7.23601526,46.86049553,Schmitten,Fillistorf
437,Brünisried_Schürlimatta,active,Acer sp (maple),Switzerland,FR,954.7,7.271517088,46.75216709,Brünisried,Schürlimatta
438,Tafers_Rohr_18,present,Pinus sylvestris (Scots pine),Switzerland,FR,707.8,7.237328545,46.82199641,Tafers,Rohr
439,Barberêche_Manoir,nest gone,Fagus sylvatica (Beech),Switzerland,FR,561.4,7.16335023,46.85957869,Barberêche,Manoir
440,Gurmels_Kleinbösingen_N,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,524.9,7.208064179,46.90048876,Gurmels,Kleinbösingen
441,St. Ursen_Chürscheli,present,Fagus sylvatica (Beech),Switzerland,FR,776.4,7.237714901,46.78157429,St. Ursen,Chürscheli
442,Oberschrot_Bärfeli_18,present,Quercus robur (English Oak),Switzerland,FR,934.8,7.259942885,46.74041586,Oberschrot,Bärfeli
443,Ueberstorf_Ufem Burst_18,present,Quercus robur (English Oak),Switzerland,FR,712.1,7.342281575,46.86740687,Ueberstorf,Ufem Burst
444,Alterswil_Halta,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,766.2,7.264091906,46.78134747,Alterswil,Halta
445,Rechthalten_Moosholz_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,887.9,7.247557875,46.75978461,Rechthalten,Moosholz
446,Ursy_Au Cuard,present,Quercus robur (English Oak),Switzerland,FR,655.2,6.819787243,46.62550896,Ursy,Au Cuard
447,Schwarzenburg_Bachtelen,nest gone,Abies alba (Silver fir),Switzerland,BE,853.2,7.322996699,46.80397988,Schwarzenburg,Bachtelen
448,Elisried_Höhi_18,present,Abies alba (Silver fir),Switzerland,BE,792.3,7.390403524,46.82518313,Elisried,Höhi
449,Düdingen_Chiemiwald_18,present,Pinus sylvestris (Scots pine),Switzerland,FR,579.6,7.167421383,46.8412778,Düdingen,Chiemiwald
450,Wünnewil_Mülital_18,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,633,7.264866618,46.86361611,Wünnewil,Mülital
451,St. Ursen_Neumatt_18,nest gone,Quercus robur (English Oak),Switzerland,FR,648.2,7.212027544,46.80015935,St. Ursen,Neumatt
452,Plaffeien_Hohliebi_18,nest gone,Abies alba (Silver fir),Switzerland,FR,1013.4,7.287082111,46.72062617,Plaffeien,Hohliebi
453,Heitenried_Berghölzli,present,Fagus sylvatica (Beech),Switzerland,FR,779.1,7.289502109,46.81920566,Heitenried,Berghölzli
454,Wünnewil_Zehnthus_18,nest gone,Quercus robur (English Oak),Switzerland,FR,567,7.286082707,46.88914718,Wünnewil,Zehnthus
455,Schwarzenburg_Waldgasse_18,present,Abies alba (Silver fir),Switzerland,BE,857.5,7.328394534,46.80726878,Schwarzenburg,Waldgasse
456,Bösingen_Frieseneit_18,active,Quercus robur (English Oak),Switzerland,FR,596.7,7.234849552,46.86947849,Bösingen,Frieseneit
457,Schalunen_Ischlag,present,Abies alba (Silver fir),Switzerland,BE,491.9,7.515751023,47.112223,Schalunen,Ischlag
458,Schwarzenburg_Chilchermatt_18,active_24,Abies alba (Silver fir),Switzerland,BE,847.5,7.354385547,46.80972141,Schwarzenburg,Chilchermatt
459,Marly_Les_Fontanettes_18,present,Fagus sylvatica (Beech),Switzerland,FR,674.1,7.159236068,46.76911414,Marly,Les
460,Mamishaus_Hintermutten_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,820.7,7.367870285,46.81004673,Mamishaus,Hintermutten
461,Huttwil_Kaltenegg,present,Abies alba (Silver fir),Switzerland,BE,743,7.802238321,47.1033312,Huttwil,Kaltenegg
462,Schmitten_Fillistorf_spruce,active,Picea abies (Norwegian Spruce),Switzerland,FR,633.5,7.23406008,46.85990055,Schmitten,Fillistorf
463,Alterswil_Seliholz_W,present,Abies alba (Silver fir),Switzerland,FR,769.6,7.248589697,46.80900187,Alterswil,Seliholz
464,Rechthalten_Sonnenberg_18,nest gone,Quercus robur (English Oak),Switzerland,FR,825.1,7.225820055,46.76062575,Rechthalten,Sonnenberg
465,Alterswil_Aeschlenberg_18,active,Fraxinus sp (Ash),Switzerland,FR,722.4,7.263829633,46.78806367,Alterswil,Aeschlenberg
466,Kalchstätten_Herrenmatt_18,nest gone,Quercus robur (English Oak),Switzerland,BE,839.6,7.301090153,46.76420189,Kalchstätten,Herrenmatt
467,Mamishaus_Dunti_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,839.5,7.369711634,46.80933038,Mamishaus,Dunti
468,Rüschegg_Gambach_18,nest gone,Acer sp (maple),Switzerland,BE,1050.8,7.361298514,46.77541064,Rüschegg,Gambach
469,Alterswil_Wolgiswil_18,present,Picea abies (Norwegian Spruce),Switzerland,FR,702,7.230368643,46.79172936,Alterswil,Wolgiswil
470,Tafers_Brunnenberg_E,nest gone,Abies alba (Silver fir),Switzerland,FR,720.6,7.246023639,46.81518258,Tafers,Brunnenberg
471,France_Jujurieux,present,Pinus sylvestris (Scots pine),France,Ain,NA,5.402017515,46.04580624,France,Jujurieux
472,Schwarzsee_Burstera,present,NA,Switzerland,FR,1083.5,7.287689536,46.67706737,Schwarzsee,Burstera
473,Zumholz_Brand_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,860,7.28424546,46.75713661,Zumholz,Brand
476,Wahlern_Althaus_18,present,Abies alba (Silver fir),Switzerland,BE,843.7,7.348561203,46.83312285,Wahlern,Althaus
477,Brünisried_Obere Weier_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,899.2,7.279000945,46.75102787,Brünisried,Obere Weier
478,Kalchstätten_Birche_18,nest gone,Abies alba (Silver fir),Switzerland,BE,896.2,7.303840318,46.77776492,Kalchstätten,Birche
479,Mamishaus_Rümlisberg_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,886,7.370501127,46.80366226,Mamishaus,Rümlisberg
480,Alterswil_Mediwil,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,729.1,7.2505452439999996,46.79024368,Alterswil,Mediwil
481,Alterswil_Chleholz_18,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,842.3,7.288343689,46.78637889,Alterswil,Chleholz
482,Ueberstorf_Summerau_18,nest gone,Abies alba (Silver fir),Switzerland,FR,759.7,7.330506515,46.85249558,Ueberstorf,Summerau
483,Treyvaux_Kiesgrube_18,present,Pinus sylvestris (Scots pine),Switzerland,FR,736.8,7.119092958,46.7272081,Treyvaux,Kiesgrube
484,Mamishaus_Abiholz,present,Abies alba (Silver fir),Switzerland,BE,768.5,7.389613654,46.8111662,Mamishaus,Abiholz
485,Bösingen_Riederberg_18,nest gone,Pinus sylvestris (Scots pine),Switzerland,FR,566.2,7.215099645,46.88263462,Bösingen,Riederberg
486,Wallenbuch_Schachewald,present,Fagus sylvatica (Beech),Switzerland,FR,502.9,7.230009002,46.92843034,Wallenbuch,Schachewald
487,Chavannes-sous-Orsonnens,present,Picea abies (Norwegian Spruce),Switzerland,FR,664.8,6.998416844,46.73101772,Chavannes-sous-Orsonnens,NA
488,Avry_Nonan,nest gone,NA,Switzerland,FR,654,7.085038228,46.78852992,Avry,Nonan
489,Milken_Milkeholz_18,present,Abies alba (Silver fir),Switzerland,BE,884.4,7.355357537,46.79462786,Milken,Milkeholz
490,Uebestorf_Guldifeld_18,nest gone,Fagus sylvatica (Beech),Switzerland,FR,700.8,7.32730308,46.87852529,Uebestorf,Guldifeld
491,Uebestorf_lenglod_18,active,Picea abies (Norwegian Spruce),Switzerland,FR,663.9,7.339533845,46.88070866,Uebestorf,lenglod
492,Lentigny_Le Genevrey,present,NA,Switzerland,FR,731.5,7.018024153,46.75219028,Lentigny,Le Genevrey
493,Riggisberg_Oberi Holzweid_18,present,Fraxinus sp (Ash),Switzerland,BE,785.7,7.43706135,46.81381162,Riggisberg,Oberi Holzweid
494,Rossens_Le Chaney,present,Abies alba (Silver fir),Switzerland,FR,706.6,7.092052212,46.73005066,Rossens,Le Chaney
495,Corpataux_Le Rodzin,present,Abies alba (Silver fir),Switzerland,FR,724,7.076337368,46.74289893,Corpataux,Le Rodzin
496,Farvagny_Boussevent,present,Fagus sylvatica (Beech),Switzerland,FR,704,7.074754392,46.73513087,Farvagny,Boussevent
497,Düudingen_Schüracher,nest gone,Pinus strobus (Weymouth pine),Switzerland,FR,618.4,7.202065117,46.85659974,Düudingen,Schüracher
498,Alterswil_Spitteholz,nest gone,Abies alba (Silver fir),Switzerland,FR,786.9,7.249945808,46.8030556,Alterswil,Spitteholz
499,Villarcel_Commanderie_18,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,697.8,7.178181715,46.76266184,Villarcel,Commanderie
500,Treyvaux_Le Moulin_18,nest gone,NA,Switzerland,FR,725.8,7.120582392,46.72891526,Treyvaux,Le Moulin
501,Autigny_Chénens,NA,Picea abies (Norwegian Spruce),Switzerland,FR,663.2,6.998416451,46.73109235,Autigny,Chénens
502,Fribourg_St. Theodule,nest gone,Pseudotsuga menziesii (Douglas fir),Switzerland,FR,593.2,7.143510049,46.83430208,Fribourg,St. Theodule
503,St. Ursen_Burgstelle,present,Fagus sylvatica (Beech),Switzerland,FR,679.7,7.20213963,46.79268771,St. Ursen,Burgstelle
504,Oberschrot_Neuhaus,nest gone,Fraxinus sp (Ash),Switzerland,FR,974.3,7.255074583,46.74347254,Oberschrot,Neuhaus
505,Oberschrot_Fendersch,nest gone,Fagus sylvatica (Beech),Switzerland,FR,914.3,7.27174262,46.74276868,Oberschrot,Fendersch
506,Ueberstorf_Guldifeld_19,nest gone,Fagus sylvatica (Beech),Switzerland,FR,684.9,7.328449502,46.88013692,Ueberstorf,Guldifeld
507,Albligen_Wallismatt_19,tree gone,Picea abies (Norwegian Spruce),Switzerland,BE,696.4,7.321219112,46.84526384,Albligen,Wallismatt
508,Lanzenhäusern_Finel_19,tree gone,Abies alba (Silver fir),Switzerland,BE,717.1,7.347785021,46.85033465,Lanzenhäusern,Finel
509,Tentlingen_Bärg_19,active,Fagus sylvatica (Beech),Switzerland,FR,720.2,7.195843056,46.77338976,Tentlingen,Bärg
510,Schwarzenburg_Herrenholz_19,present,Abies alba (Silver fir),Switzerland,BE,838.1,7.353339042,46.80455264,Schwarzenburg,Herrenholz
511,Heitenried_Heizenried,present,Abies alba (Silver fir),Switzerland,FR,732,7.312422894,46.81719789,Heitenried,Heizenried
512,Rechthalten_Weissenstein,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,916.7,7.252571439,46.77044738,Rechthalten,Weissenstein
513,Brunisried_ruef_Guet,present,Picea abies (Norwegian Spruce),Switzerland,FR,831.9,7.272175844,46.76866974,Brunisried,ruef
514,St.Antoni_Weissenbach,nest gone,Abies alba (Silver fir),Switzerland,FR,682.7,7.25381992,46.81463488,St.Antoni,Weissenbach
515,Bösingen_Gertholz_19,present,Fagus sylvatica (Beech),Switzerland,FR,549.2,7.248197672,46.89233632,Bösingen,Gertholz
516,Kleinbösingen_Müllerholz,tree gone,Quercus robur (English Oak),Switzerland,FR,566,7.195788257,46.89253346,Kleinbösingen,Müllerholz
517,Düdingen_Garmiswil,nest gone,Abies alba (Silver fir),Switzerland,FR,585.1,7.172680971,46.83961621,Düdingen,Garmiswil
518,Le_Mouret_Zenauva_19,present,Fraxinus sp (Ash),Switzerland,FR,792.2,7.179992574,46.73432343,Le,Mouret
519,Alterswil_Chleholz_19,tree gone,Picea abies (Norwegian Spruce),Switzerland,FR,857.2,7.290350534,46.78632598,Alterswil,Chleholz
520,Aeckenmatt_Mühle_19,present,Fagus sylvatica (Beech),Switzerland,BE,672.4,7.360707851,46.85383448,Aeckenmatt,Mühle
521,Wünnewil_Mülital_19,nest gone,Abies alba (Silver fir),Switzerland,FR,630.7,7.265558603,46.86372302,Wünnewil,Mülital
522,Ependes_ependes_19,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,693,7.149846457,46.75911258,Ependes,ependes
524,Praroman_Chechin_19,active,Fagus sylvatica (Beech),Switzerland,FR,717.4,7.188866717,46.75604939,Praroman,Chechin
525,Heitenried_Breitenried_19,present,Abies alba (Silver fir),Switzerland,FR,643,7.287194215,46.85118744,Heitenried,Breitenried
526,Villarsel_La_Rotztetta,nest gone,Fagus sylvatica (Beech),Switzerland,FR,691.2,7.188149773,46.7610313,Villarsel,La
527,Mamishus_Rumlisberg_19,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,851.9,7.370461133,46.80462726,Mamishus,Rumlisberg
528,Schmitten_Bunziwil_19,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,615.2,7.263787112,46.85600232,Schmitten,Bunziwil
529,Kleingurmels_Under Gruenenburg_19,nest gone,Fagus sylvatica (Beech),Switzerland,FR,533.4,7.199761183,46.88732458,Kleingurmels,Under Gruenenburg
530,Le Mouret_Le Grabô_19,present,Picea abies (Norwegian Spruce),Switzerland,FR,726.7,7.187243612,46.74768901,Le Mouret,Le Grabô
531,Brünisried_Ruef Guet_19,nest gone,Quercus robur (English Oak),Switzerland,FR,824.1,7.269976143,46.76876544,Brünisried,Ruef Guet
532,Alterswil_Wolperswil_19,present,Picea abies (Norwegian Spruce),Switzerland,FR,720.4,7.250422922,46.78576305,Alterswil,Wolperswil
533,Ueberstorf_Niedermettlen_19,present,Fagus sylvatica (Beech),Switzerland,FR,728.3,7.32361496,46.865056,Ueberstorf,Niedermettlen
534,St. Antoni_Holzacher_19,nest gone,Abies alba (Silver fir),Switzerland,FR,704.6,7.259036277,46.82983643,St. Antoni,Holzacher
535,Rüeggisberg_Hinterfultigen,nest gone,Abies alba (Silver fir),Switzerland,BE,815.3,7.413767345,46.83959221,Rüeggisberg,Hinterfultigen
537,Schmitten_Lanthen_19,nest gone,Fraxinus sp (Ash),Switzerland,FR,628.7,7.255648071,46.84713809,Schmitten,Lanthen
538,Kalchstätten_Herrenmatt_19,nest gone,Picea abies (Norwegian Spruce),Switzerland,BE,817.8,7.304588227,46.7592495,Kalchstätten,Herrenmatt
539,St. Ursen_Stöckholz_19,nest gone,Abies alba (Silver fir),Switzerland,FR,751,7.227854634,46.78682086,St. Ursen,Stöckholz
540,St. Ursen_Röschiwil_19,present,Fagus sylvatica (Beech),Switzerland,FR,762.3,7.218094158,46.77502731,St. Ursen,Röschiwil
541,Schwarzenburg_Herrenholz_N,active_24,Abies alba (Silver fir),Switzerland,BE,829.9,7.3547796,46.80485956,Schwarzenburg,Herrenholz
542,St.Antoni_Stockera_19,nest gone,Abies alba (Silver fir),Switzerland,FR,821.3,7.27152336,46.80576587,St.Antoni,Stockera
543,Rüschegg_Hirschhorn,present,Picea abies (Norwegian Spruce),Switzerland,BE,888.9,7.379951939,46.77544256,Rüschegg,Hirschhorn
544,Alterswil_Wengliswil,nest gone,Abies alba (Silver fir),Switzerland,FR,866.3,7.283187405,46.78169275,Alterswil,Wengliswil
545,Oberschrot_Sali_19,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,916.9,7.267554038,46.74011131,Oberschrot,Sali
546,Tafers_Rohr_19,present,Abies alba (Silver fir),Switzerland,FR,721.7,7.2379608,46.82287474,Tafers,Rohr
547,Bourgillon_Côte du Gotterón,active,Fagus sylvatica (Beech),Switzerland,FR,650.4,7.179104301,46.80172441,Bourgillon,Côte du Gotterón
548,Mamishaus_Hausmatteweid_19,nest gone,Fagus sylvatica (Beech),Switzerland,BE,865.4,7.363812113,46.80968744,Mamishaus,Hausmatteweid
549,Schwarzenburg_Chilchermatt_19,present,Picea abies (Norwegian Spruce),Switzerland,BE,870.6,7.353685088,46.80935643,Schwarzenburg,Chilchermatt
550,Heitenried_Schinelhus_19,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,770.1,7.29942986,46.82007919,Heitenried,Schinelhus
551,Rechthalten_Entemoos_19,nest gone,Betula (Birch),Switzerland,FR,874.8,7.25458123,46.76468458,Rechthalten,Entemoos
552,Barberêche_Manoir_19,nest gone,Populus sp (Poplar),Switzerland,FR,553.1,7.164127285,46.85627334,Barberêche,Manoir
553,Schwarzenburg_Chilchermatt_beech,present,Fagus sylvatica (Beech),Switzerland,BE,829.5,7.353238178,46.81026463,Schwarzenburg,Chilchermatt
554,Zumholz_Rainweid,nest gone,Quercus robur (English Oak),Switzerland,BE,877.9,7.307116016,46.75862278,Zumholz,Rainweid
555,La Roche_ Les Rontes,present,Picea abies (Norwegian Spruce),Switzerland,FR,779.9,7.13286304,46.70039219,La Roche, Les Rontes
556,Gurmels_Kleinbösingen_19,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,520.2,7.20713455,46.89955542,Gurmels,Kleinbösingen
557,Flamatt_Zenthus_19,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,593,7.28795344,46.88884281,Flamatt,Zenthus
558,Alterswil_Wolgiswil_19,present,Fagus sylvatica (Beech),Switzerland,FR,698.4,7.229448279,46.79122257,Alterswil,Wolgiswil
559,St. Antoni_Bachmattholz,nest gone,Picea abies (Norwegian Spruce),Switzerland,FR,776.7,7.302681083,46.80773584,St. Antoni,Bachmattholz
572,Germany_Henschenberg,present,Abies alba (Silver fir),Germany,Baden-Württemberg,610,7.769444448,47.69916668,Germany,Henschenberg
574,Thonon-les-Baines_Reyvroz,present,Picea abies (Norwegian Spruce),France,Haute-Savoie,655,6.573000007,46.33100001,Thonon-les-Baines,Reyvroz
575,Ambroney_Malafan,present,Quercus robur (English Oak),France,Ain,318,5.373055565,46.00694445,Ambroney,Malafan
576,Düdingen_Horia_19,present,Pinus sylvestris (Scots pine),Switzerland,FR,652.9,7.20722473,46.83317004,Düdingen,Horia
577,Tentlingen_Villarsel_19,active_24,Picea abies (Norwegian Spruce),Switzerland,FR,675.8,7.1694177,46.76634978,Tentlingen,Villarsel
